id,nombre,descripcion,ultima_actualizacion,api_url
62tk-nxj5,Presión Atmosférica,"Contiene datos de presión atmosférica registrada cada hora en diferentes estaciones meteorológicas ubicadas en el territorio colombiano. Los cuales han sido verificados mediante un control de calidad básico, de acuerdo con las recomendaciones de la Organización Meteorológica Mundial (OMM). 
Por lo anterior, se han corregido o eliminado valores que no han cumplido con estos controles y podrían requerir validaciones adicionales según el uso específico. 
Este conjunto de datos lo podemos utilizar en análisis meteorológico, climatológico y modelos climáticos, así como, en alertas tempranas.
Se recomienda a los usuarios aplicar criterios adicionales de verificación para usos sensibles o técnicos especializados.
Los datos disponibles a través de este medio pueden ser libremente consumidos bajo los siguientes clausulas: 1. Los datos a visualizar o descargar a continuación no han sido validados por el IDEAM. 2. Los datos aquí dispuestos son datos crudos instantáneos provenientes de los sensores de las estaciones automáticas de la red propia y/o producto de convenios interadministrativos con terceras entidades. 3. Los datos son puestos a disposición de la ciudadanía como mecanismo de transparencia y para proveer una herramienta de apoyo a la gestión del riesgo territorial y como datos abiertos en cumplimiento de la Ley 1712 de 2014. 4. Es posible que los datos aquí dispuestos tengan cierto retraso en el tiempo debido a las frecuencias de envío de datos de los sensores y los medios de transmisión utilizados. 5. Los datos presenten errores y/o inconsistencias estando incluso por fuera de los límites considerados normales, producto de fallas en los sensores de origen. 6. El posterior uso e interpretación que se le dé para cualquier finalidad queda bajo la exclusiva responsabilidad del portador de los datos. 7. Cualquier destino que se le dé a los datos exime al IDEAM de realizarles cualquier tipo de justificación o iniciarles proceso alguno de validación posterior, cuya fuente primaria deben ser los canales oficialmente dispuestos por la Entidad para el suministro de información oficial y validada. 8. Por las razones expuestas anteriormente los datos dispuestos no podrán ser utilizados como evidencia jurídica ante entes de control acerca de la ocurrencia o no de fenómenos hidro climatológicos o de soporte a cualquier tipo de situación o evento ocurrido como consecuencia de estos.",2026-04-07T06:19:13.000Z,https://www.datos.gov.co/resource/62tk-nxj5.json
rhwq-7mhs,Base de datos beneficiarios Colombia mayor,Se encuentra relacionado la información básica de los adultos mayores beneficiarios del programa Colombia Mayor del Municipio de Aratoca,2025-12-19T23:06:51.000Z,https://www.datos.gov.co/resource/rhwq-7mhs.json
tks5-jtqj,Mapa de Municipios y alcaldías DEPARTAMENTO DE BOYACA,"Información básica de los municipios y alcaldías del departamento de Boyacá. Alcaldes 2020-2023.

Es importante para nosotros sus sugerencias, por favor ingresar en el siguiente enlace para registrar su idea, solicitud, comentario o compartir el uso dado a los conjuntos de datos abiertos publicados. http://www.boyaca.gov.co/datosabiertos/",2025-12-19T22:46:04.000Z,https://www.datos.gov.co/resource/tks5-jtqj.json
fgk8-hnys,Listado de Instituciones de Salud,Registro de Prestadores de Instituciones de Salud,2025-12-19T23:29:56.000Z,https://www.datos.gov.co/resource/fgk8-hnys.json
smn2-7atz,¿Tú primera vez con Datos Abiertos? Aquí te contamos por dónde empezar,,2025-02-17T16:43:43.650Z,https://www.datos.gov.co/resource/smn2-7atz.json
pzbt-6ebp,Base de Datos SIMIC 2022,Base de Datos SIMIC 2022,2025-12-19T23:06:53.000Z,https://www.datos.gov.co/resource/pzbt-6ebp.json
qmzu-gj57,SECOP II - Proveedores Registrados,Información Básica de los proveedores registrados en SECOP II,2026-04-07T13:10:20.000Z,https://www.datos.gov.co/resource/qmzu-gj57.json
3t73-n4q9,Precios Medicamentos,"Permite comparar los precios equivalentes por tableta o cápsula de diferentes alternativas en el mercado, para un mismo medicamento.",2025-12-19T23:16:34.000Z,https://www.datos.gov.co/resource/3t73-n4q9.json
bscb-wmwj,CASO DE USO: PORTAL ANTICORRUPCIÓN DE COLOMBIA,,2024-11-23T02:14:43.771Z,https://www.datos.gov.co/resource/bscb-wmwj.json
d64g-7qfy,COLEGIOS PRIVADOS Y OFICIALES,"Contiene los datos básicos de cada Establecimiento educativo activo de preescolar, básica y media a nivel nacional del sector oficial y privado.

Se realizaron actualizaciones en la información visualizada a nivel de columnas y datos.",2025-12-19T22:41:37.000Z,https://www.datos.gov.co/resource/d64g-7qfy.json
mwmn-inyg,"Revistas Indexadas, Índice Nacional Publindex","Información sobre Revistas Colombianas Especializadas en Ciencia, Tecnología e Innovación, que se han clasificado de acuerdo con el cumplimiento de criterios de calidad científica y editorial, y según perfiles de estabilidad y visibilidad reconocidos internacionalmente para las publicaciones científicas.",2025-12-19T23:25:04.000Z,https://www.datos.gov.co/resource/mwmn-inyg.json
jwvi-unqh,Directorio de cuadrantes de Metropolitanas y Departamentos de Policía,Información correspondiente a los números de contacto de los cuadrantes a nivel país.,2025-12-19T23:05:01.000Z,https://www.datos.gov.co/resource/jwvi-unqh.json
4n4q-k399,Multas y Sanciones SECOP I,Registro de las Multas y Sanciones generadas en la plataforma SECOP I,2026-03-04T13:00:07.000Z,https://www.datos.gov.co/resource/4n4q-k399.json
i3kx-3zps,Resultados de los sorteos loterías,,2025-12-19T23:24:57.000Z,https://www.datos.gov.co/resource/i3kx-3zps.json
7zcc-jcja,empresas de servicios públicos en Colombia,"Prestadores de Servicios Públicos Domiciliarios de Acueducto, Alcantarillado, Aseo, Energía y Gas en Colombia incluido los datos de contacto.",2025-12-19T22:59:09.000Z,https://www.datos.gov.co/resource/7zcc-jcja.json
wf53-j577,EMPRESAS CÁMARA DE COMERCIO DE BUCARAMANGA,Listado de empresas registradas en la Cámara de Comercio de Bucaramanga,2026-03-06T19:16:29.000Z,https://www.datos.gov.co/resource/wf53-j577.json
ceyp-9c7c,TRM,La Tasa de Cambio Representativa del Mercado–TCRM corresponde al promedio ponderado de las operaciones de compra y venta de contado de dólares de los Estados Unidos de América a cambio de moneda legal colombiana.,2026-04-06T23:05:23.000Z,https://www.datos.gov.co/resource/ceyp-9c7c.json
pvyw-9yqs,Reportes Portal Nacional Datos Abiertos,Tablero de Control General del Portal Nacional de Datos Abiertos,2025-12-29T15:51:50.595Z,https://www.datos.gov.co/resource/pvyw-9yqs.json
fdir-hk5z,Tratados internacionales de Colombia,"Relaciona la información detallada de los tratados internacionales de Colombia con otros estados y organismos internacionales.
https://forms.office.com/Pages/ResponsePage.aspx?id=e1S0GcQyMkymbQ9pAT9hWh3zC1ukCGtCqkYb4M6lDqdUM0Y0RjZCTTRENDdVUkI2VjNLQ0hCQkE3VSQlQCN0PWcu",2025-12-19T22:52:34.000Z,https://www.datos.gov.co/resource/fdir-hk5z.json
gwqv-sqvs,BASE DE DATOS DE EMPRESAS Y/O ENTIDADES ACTIVAS - JURISDICCIÓN CÁMARA DE COMERCIO DE IBAGUÉ - CORTE A 31 DE DICIEMBRE DE 2025,"La base de datos contiene información de empresas activas y matriculadas en la Jurisdicción de la Cámara de Comercio de Ibagué, obtenida por esta Cámara con ocasión a la función registral prevista en el Decreto 1074 de 2015, el cual dispone que las Cámaras de Comercio tienen dentro de sus funciones, llevar los registros públicos encomendados a ellas por la Ley y certificar sobre los actos y documentos allí inscritos.

Así mismo, la producción de bases de datos se encuentra amparada en las funciones asignadas por la ley a las Cámaras, las cuales nos permiten prestar servicios de información empresarial.

Todos los datos contenidos en el archivo entregado tienen la calidad de datos públicos, en los términos definidos por el numeral 2.2.2.25.1.3. del Decreto 1074 de 2015 y no han requerido autorización previa por parte del titular para su tratamiento debido a su naturaleza pública.

Recuerde que una vez es descargada esta base de datos, se origina una nueva base de datos para quien la adquiere, convirtiéndolo a usted en responsable de la información conforme lo dispuesto en la Ley 1581 de 2012 (Ley de Protección de datos personales), quedando obligado a las disposiciones allí contenidas para todos sus efectos.

“LIMITE DE RESPONSABILIDAD EN RELACIÓN CON LA CALIDAD DE LA INFORMACIÓN:

“El usuario entiende que CÁMARA DE COMERCIO DE IBAGUÉ se limita a entregar los datos que los titulares de los mismos han depositado en los registros públicos que administra. En este sentido, entiende que CÁMARA DE COMERCIO DE IBAGUÉ carece de facultades para actualizar los datos personales depositados por las personas que cumplen con la obligación del registro. Así mismo, la CÁMARA DE COMERCIO DE IBAGUÉ no se hace responsable por errores u omisiones en la información indicada en el objeto, por cuanto ésta es suministrada directamente por el comerciante matriculado. Por lo anterior, es posible que en el entregable encuentre en algunas de las variables dadas por empresa como campo en blanco o su información no sea precisa”.

Es de advertir que la finalidad de la base de datos entregada debe ser utilizada como una herramienta meramente informativa, para buscar posibles proveedores, clientes o competidores, así como para fines académicos y estadísticos, comprometiéndose a no difundir, transferir, transmitir o poner a disposición de terceros, elemento o contenido que constituya información falsa, dañina, hostil, abusiva, irritante, problemática, amenazante, tortuosa, difamatoria, obscena, pornográfica, infundada o perjudicial, que invadan la privacidad de cualquier titular de estos datos.

Conforme modificación de la Circular Externa de la Superintendencia de Sociedades de fecha 08 de septiembre de 2022, me permito informar que la base de datos de los registros públicos que se publica mensualmente en la plataforma de Datos Abiertos de MINTIC, a partir de la entrada en vigencia de la misma, adoptará la estructura con los datos expresamente permitidos en la Circular Externa 100-000002 de 2022 y ahora modificada por la circular inicialmente mencionada, la cual indica:

El acceso a la información deberá permitir la visualización de reportes consolidados y discriminados por matrícula, en los que se indique: tipo de organización, fecha de matrícula, nombre o razón social, número de identificación, actividad económica, tamaño empresarial, domicilio (municipio), dirección comercial, correo electrónico y representante legal. El resultado de la consulta deberá estar habilitada para la descarga inmediata en archivos tipo TXT o CSV, con el fin de que sean procesados los datos en hojas de cálculo, según los criterios de búsqueda establecidos.

La anterior modificación implica que, en la visualización de los reportes consolidados y discriminados, no se incluya el dato del teléfono comercial y que, en lugar de mostrarse el dato específico de ingresos, se pueda conocer el tamaño empresarial de conformidad con lo establecido en el artículo 2.2.1.13.2.2. del Decreto 1074 d",2026-01-14T16:22:27.000Z,https://www.datos.gov.co/resource/gwqv-sqvs.json
3vbk-w3sc,CODIGOS CIIU POR MUNICIPIO,DISTRIBUCION POR CODIGOS CIIU DE LAS ACTIVIDADES ECONOMICAS POR MUNICIPIOS,2025-12-19T23:06:20.000Z,https://www.datos.gov.co/resource/3vbk-w3sc.json
96sh-4v8d,Entradas de extranjeros a Colombia,"Muestra el consolidado de entradas de extranjeros a Colombia desde el 2012, discriminado por nacionalidad y género",2026-03-06T20:59:17.000Z,https://www.datos.gov.co/resource/96sh-4v8d.json
rtt5-cgkk,BASE DE DATOS DE NITS EMPRESAS CON SU ACTIVIDAD COMERCIAL,Base de datos de las Empresas Comerciales y sus actividades.,2025-12-19T23:15:18.000Z,https://www.datos.gov.co/resource/rtt5-cgkk.json
tq4m-hmg2,Población Base de Datos Única de Afiliados BDUA del régimen contributivo,"Población Activa del régimen contributivo que se encuentra almacenada en la Base de Datos Única de Afiliados - BDUA, entregada por las EPS de acuerdo a la resolución 4622 del 2016.",2026-03-04T17:13:49.000Z,https://www.datos.gov.co/resource/tq4m-hmg2.json
akpq-tuqi,TRAMITES RADICADOS POR ACTORES DEL SISTEMA RUNT 2.0 A NIVEL NACIONAL.,"Se publicarán los tramites que se realizan en los diferentes organismos de tránsito municipal y departamentalmente del sector de tránsito y transporte.

Actores que serán relacionados en la data:
CEA (Centro de enseñanza automotor)
CIA (Centro de infracciones automotor)
CRC (Centro de reconocimiento de conductores)
CDA (Centro de diagnóstico automotor)
OT CURSOS (Organismos de tránsitos cursos comparendo)
DESINTEGRADORAS
OT (Organismos de Transito)",2026-04-01T20:49:05.000Z,https://www.datos.gov.co/resource/akpq-tuqi.json
actn-47cb,Directorio de funcionarios de la Procuraduría General de la Nación,"Este conjunto de datos contiene información sobre los funcionarios que trabajan en la Procuraduría General de la Nación. Los datos incluyen información sobre la identificación de los funcionarios, como su nombre completo, los apellidos, el cargo que desempeñan, la denominación del cargo, el correo electrónico y el teléfono de la entidad.

Los datos del directorio de funcionarios están disponibles para el acceso público y son actualizados regularmente para asegurar la exactitud de la información.",2026-02-16T16:08:51.000Z,https://www.datos.gov.co/resource/actn-47cb.json
irrs-j2nx,Guias Practica Clinica GPC,Guias Practica Clinica GPC,2025-12-19T22:59:11.000Z,https://www.datos.gov.co/resource/irrs-j2nx.json
iaeu-rcn6,Antecedentes de SIRI,"Sanciones disciplinarias certificables proferidas contra servidores, ex servidores públicos y particulares que desempeñen funciones públicas.",2026-04-07T07:14:12.000Z,https://www.datos.gov.co/resource/iaeu-rcn6.json
6cat-2gcs,10.000 Empresas mas Grandes del País,"Reporte de las diez mil empresas más grandes del país, todas las cifras en este reporte se muestran en Billones de Pesos. Lo invitamos a participar en la siguiente encuesta https://forms.office.com/r/QNC1FantDU",2025-12-19T22:52:41.000Z,https://www.datos.gov.co/resource/6cat-2gcs.json
y9ga-zwzy,MEN_ESTADISTICAS MATRICULA POR MUNICIPIOS_ES,Contiene la información de  matrícula estadística de educación superior por nivel de formación y por municipios,2025-12-19T22:48:24.000Z,https://www.datos.gov.co/resource/y9ga-zwzy.json
sr9n-792w,Entidades  vigiladas por la Superfinanciera,"Las citadas entidades autorizadas para captar recursos del público deben constituirse exclusivamente bajo la forma de sociedades anónimas o de cooperativas financieras. Así las cosas, en nuestro país ninguna sociedad colectiva, en comandita, de responsabilidad limitada o empresa unipersonal puede contar con autorización legal para captar recursos del público y, mucho menos, una persona natural.",2026-04-07T13:00:03.000Z,https://www.datos.gov.co/resource/sr9n-792w.json
